FL_DATE,TAIL_NUM,airport_A,inbound_arr_delay,inbound_weather_delay,inbound_nas_delay,inbound_sched_arr,inbound_actual_arr,inbound_cancelled,airport_B,outbound_dep_delay,outbound_weather_delay,outbound_nas_delay,outbound_sched_dep,outbound_actual_dep,outbound_cancelled,connection_minutes,inbound_disrupted,outbound_disrupted,CASCADING_DELAY,month,A_weather_delay_rate,A_nas_delay_rate,B_weather_delay_rate,B_nas_delay_rate
1/2/2025 12:00:00 AM,N928AM,PHL,-20.0,,,2138,2118.0,0.0,ONT,-5.0,,,2239,2234.0,0.0,101.0,0,0,0,1,0.004193209660483024,0.027024851242562126,0.004626168224299065,0.0347196261682243
1/2/2025 12:00:00 AM,N929NN,FLL,-4.0,,,1400,1356.0,0.0,CHS,4.0,,,1511,1515.0,0.0,111.0,0,0,0,1,0.008450000000000001,0.06233333333333333,0.00903914590747331,0.02199288256227758
1/2/2025 12:00:00 AM,N929NN,FLL,-4.0,,,1400,1356.0,0.0,ELP,-2.0,,,2243,2241.0,0.0,843.0,0,0,0,1,0.008450000000000001,0.06233333333333333,0.010080645161290322,0.012903225806451613
1/2/2025 12:00:00 AM,N929NN,CHS,-13.0,,,2143,2130.0,0.0,ELP,-2.0,,,2243,2241.0,0.0,100.0,0,0,0,1,0.00903914590747331,0.02199288256227758,0.010080645161290322,0.012903225806451613
1/2/2025 12:00:00 AM,N931AN,IAD,-16.0,,,909,853.0,0.0,AUS,1.0,,,1013,1014.0,0.0,104.0,0,0,0,1,0.013225806451612903,0.04112903225806451,0.012212028542303773,0.04724770642201835
1/2/2025 12:00:00 AM,N932AN,ELP,-6.0,,,849,843.0,0.0,ONT,1.0,,,1016,1017.0,0.0,167.0,0,0,0,1,0.010080645161290322,0.012903225806451613,0.004626168224299065,0.0347196261682243
1/2/2025 12:00:00 AM,N932NN,IND,-27.0,,,757,730.0,0.0,STL,-5.0,,,859,854.0,0.0,102.0,0,0,0,1,0.006772151898734177,0.06234177215189873,0.01360381861575179,0.026276849642004774
1/2/2025 12:00:00 AM,N932NN,IND,-27.0,,,757,730.0,0.0,AUS,-5.0,,,1440,1435.0,0.0,683.0,0,0,0,1,0.006772151898734177,0.06234177215189873,0.012212028542303773,0.04724770642201835
1/2/2025 12:00:00 AM,N932NN,STL,-24.0,,,1340,1316.0,0.0,AUS,-5.0,,,1440,1435.0,0.0,100.0,0,0,0,1,0.01360381861575179,0.026276849642004774,0.012212028542303773,0.04724770642201835
1/2/2025 12:00:00 AM,N934AN,DCA,-16.0,,,1956,1940.0,0.0,SFO,8.0,,,2055,2103.0,0.0,99.0,0,0,0,1,0.006577868852459016,0.04063012295081967,0.008587962962962962,0.03861111111111111
1/2/2025 12:00:00 AM,N934AN,SFO,-12.0,,,519,507.0,0.0,DCA,-3.0,,,1219,1216.0,0.0,700.0,0,0,0,1,0.008587962962962962,0.03861111111111111,0.006577868852459016,0.04063012295081967
1/2/2025 12:00:00 AM,N934AN,SFO,-12.0,,,519,507.0,0.0,SFO,8.0,,,2055,2103.0,0.0,1536.0,0,0,0,1,0.008587962962962962,0.03861111111111111,0.008587962962962962,0.03861111111111111
1/2/2025 12:00:00 AM,N934AN,ORD,-30.0,,,1109,1039.0,0.0,DCA,-3.0,,,1219,1216.0,0.0,110.0,0,0,0,1,0.003459102175709171,0.05242357477278986,0.006577868852459016,0.04063012295081967
1/2/2025 12:00:00 AM,N934AN,ORD,-30.0,,,1109,1039.0,0.0,SFO,8.0,,,2055,2103.0,0.0,946.0,0,0,0,1,0.003459102175709171,0.05242357477278986,0.008587962962962962,0.03861111111111111
1/2/2025 12:00:00 AM,N934NN,IAH,-9.0,,,721,712.0,0.0,RSW,-6.0,,,831,825.0,0.0,110.0,0,0,0,1,0.013019197207678882,0.05975567190226876,0.0031927710843373497,0.07937751004016065
1/2/2025 12:00:00 AM,N935NN,OMA,-23.0,,,2141,2118.0,0.0,LAS,-7.0,,,2245,2238.0,0.0,104.0,0,0,0,1,0.009579439252336447,0.030467289719626166,0.0072250423011844325,0.07796954314720812
1/2/2025 12:00:00 AM,N936NN,AUS,-20.0,,,1400,1340.0,0.0,LAS,2.0,,,1452,1454.0,0.0,52.0,0,0,0,1,0.012212028542303773,0.04724770642201835,0.0072250423011844325,0.07796954314720812
1/2/2025 12:00:00 AM,N938NN,BWI,-28.0,,,1810,1742.0,0.0,MFE,-6.0,,,1925,1919.0,0.0,115.0,0,0,0,1,0.0076446280991735545,0.019008264462809916,0.01861878453038674,0.016298342541436465
1/2/2025 12:00:00 AM,N938NN,GSO,-16.0,,,919,903.0,0.0,BWI,-3.0,,,1020,1017.0,0.0,101.0,0,0,0,1,0.0027678571428571427,0.020535714285714286,0.0076446280991735545,0.019008264462809916
